Batsman,year,runs,strike_rate_batsman,Frequency,per_balls_faced,per_outs,F,run_1,out_1,str_rate1,bat_avg1,RFM_Segment_Concat,type,cluster
Hou Rui,2018,0.0,0.0,14.285714285714285,0.14771048744460855,1.6949152542372878,1,1,1,1,1,11111,cluster 1,1
Zhai Dian Da,2018,2.0,66.66666666666667,14.285714285714285,0.4431314623338257,0.0,1,1,1,1,1,11111,cluster 1,1
S Kimura,2018,13.0,162.5,12.5,0.8264462809917356,0.0,1,2,1,4,1,12141,cluster 1,1
AK Muslar,2018,51.0,59.30232558139535,100.0,17.62295081967213,10.20408163265306,4,3,4,1,4,43414,cluster 8,8
KJ Young,2018,4.0,12.903225806451614,100.0,6.352459016393442,10.20408163265306,4,1,4,1,3,41413,cluster 7,7
F Sutherland,2018,48.0,71.6417910447761,100.0,13.729508196721312,8.16326530612245,4,3,3,1,4,43314,cluster 8,8
C Brown,2018,22.0,47.82608695652174,80.0,9.426229508196721,8.16326530612245,4,2,3,1,3,42313,cluster 8,8
HH Banner,2018,29.0,90.625,100.0,6.557377049180328,10.20408163265306,4,2,4,2,3,42423,cluster 8,8
K Roca,2018,12.0,32.432432432432435,100.0,7.581967213114754,10.20408163265306,4,2,4,1,3,42413,cluster 8,8
L Hyde,2018,30.0,55.555555555555564,100.0,11.065573770491802,10.20408163265306,4,2,4,1,4,42414,cluster 8,8
J Benjamin,2018,36.0,124.13793103448276,100.0,5.942622950819672,10.20408163265306,4,2,4,3,3,42433,cluster 8,8
B Hower,2018,0.0,0.0,40.0,0.819672131147541,2.0408163265306123,2,1,2,1,1,21211,cluster 3,3
D Sutherland,2018,30.0,50.0,100.0,12.295081967213116,8.16326530612245,4,2,3,1,4,42314,cluster 8,8
N Revers,2018,6.0,100.0,40.0,1.2295081967213115,2.0408163265306123,2,1,2,2,2,21222,cluster 3,3
S Chohan,2018,52.0,140.54054054054058,80.0,6.208053691275167,7.142857142857142,4,3,3,4,3,43343,cluster 8,8
Mahmud Jasat,2018,22.0,25.0,100.0,14.76510067114094,9.523809523809524,4,2,3,1,4,42314,cluster 8,8
Imran Bulbulia,2018,49.0,65.33333333333333,100.0,12.583892617449665,11.904761904761903,4,3,4,1,4,43414,cluster 8,8
Irfan Hafejee,2018,40.0,61.53846153846154,100.0,10.906040268456378,11.904761904761903,4,3,4,1,4,43414,cluster 8,8
V Ahir,2018,6.0,54.54545454545455,60.0,1.8456375838926176,7.142857142857142,3,1,3,1,2,31312,cluster 5,5
Yusuf Akalwaya,2018,0.0,0.0,40.0,0.3355704697986577,2.380952380952381,2,1,2,1,1,21211,cluster 3,3
Ibrahim Vhora,2018,22.0,36.065573770491795,80.0,10.234899328859061,7.142857142857142,4,2,3,1,4,42314,cluster 8,8
K Ahir,2018,9.0,52.941176470588225,40.0,2.8523489932885906,2.380952380952381,2,1,2,1,2,21212,cluster 3,3
Aslam Doria,2018,24.0,66.66666666666667,60.0,6.04026845637584,4.761904761904762,3,2,2,1,3,32213,cluster 6,6
Abdullah Jasat,2018,2.0,33.333333333333336,60.0,1.006711409395973,2.380952380952381,3,1,2,1,1,31211,cluster 5,5
Jannisar Khan,2018,3.0,100.0,20.0,0.8086253369272237,0.0,1,1,1,2,1,11121,cluster 1,1
W Banner,2018,11.0,110.0,60.0,2.0491803278688523,4.081632653061225,3,2,2,3,2,32232,cluster 6,6
Mitulkumar Patel,2018,28.0,41.1764705882353,60.0,11.409395973154364,7.142857142857142,3,2,3,1,4,32314,cluster 6,6
D Ahir,2018,32.0,57.14285714285714,60.0,9.395973154362416,4.761904761904762,3,2,2,1,3,32213,cluster 6,6
Mahmad Data,2018,14.0,41.1764705882353,60.0,5.704697986577182,4.761904761904762,3,2,2,1,3,32213,cluster 6,6
Sarfaraj Mulla,2018,30.0,75.0,60.0,6.711409395973154,7.142857142857142,3,2,3,1,3,32313,cluster 6,6
H Gillett,2018,3.0,23.07692307692308,40.0,2.6639344262295084,2.0408163265306123,2,1,2,1,2,21212,cluster 3,3
J Pakeman,2018,4.0,30.76923076923077,20.0,2.6639344262295084,2.0408163265306123,1,1,2,1,2,11212,cluster 1,1
KK Lin Thu,2018,4.0,40.0,75.0,3.355704697986577,10.0,3,1,4,1,2,31412,cluster 5,5
Y Naing Tun,2018,45.0,81.81818181818181,75.0,18.45637583892617,10.0,3,3,4,2,4,33424,cluster 6,6
Khin Aye,2018,12.0,16.438356164383563,100.0,24.496644295302016,13.333333333333336,4,2,4,1,4,42414,cluster 8,8
H Lin Aung,2018,21.0,37.5,100.0,18.791946308724828,13.333333333333336,4,2,4,1,4,42414,cluster 8,8
Thuya Aung,2018,9.0,37.5,75.0,8.053691275167784,10.0,3,1,4,1,3,31413,cluster 5,5
Paing Danu,2018,8.0,34.78260869565217,75.0,7.718120805369128,10.0,3,1,4,1,3,31413,cluster 5,5
Y Naing Kyaw,2018,2.0,28.57142857142857,75.0,2.348993288590604,10.0,3,1,4,1,2,31412,cluster 5,5
Aung Ko Ko,2018,0.0,0.0,75.0,3.355704697986577,6.666666666666668,3,1,3,1,2,31312,cluster 5,5
Nyeing Cham Soe,2018,0.0,0.0,50.0,1.342281879194631,6.666666666666668,3,1,3,1,2,31312,cluster 5,5
S Htet Wai,2018,0.0,0.0,25.0,0.6711409395973155,3.333333333333333,2,1,2,1,1,21211,cluster 3,3
AK Sah,2018,64.0,118.51851851851852,83.33333333333334,14.594594594594595,31.25,4,3,4,3,4,43434,cluster 8,8
Chen Xiaoran,2018,5.0,25.0,71.42857142857143,2.9542097488921715,8.47457627118644,3,1,3,1,2,31312,cluster 5,5
N Sun,2018,10.0,16.949152542372882,71.42857142857143,8.714918759231907,8.47457627118644,3,2,3,1,3,32313,cluster 6,6
HJ Yan,2018,13.0,27.08333333333333,71.42857142857143,7.090103397341212,8.47457627118644,3,2,3,1,3,32313,cluster 6,6
Chen Jinfeng,2018,36.0,41.860465116279066,71.42857142857143,12.703101920236335,8.47457627118644,3,2,3,1,4,32314,cluster 6,6
DZ Ma,2018,9.0,25.714285714285715,71.42857142857143,5.1698670605613,8.47457627118644,3,1,3,1,3,31313,cluster 5,5
HT Li,2018,9.0,23.07692307692308,71.42857142857143,5.760709010339733,8.47457627118644,3,1,3,1,3,31313,cluster 5,5
YH Cai,2018,2.0,15.384615384615385,28.57142857142857,1.9202363367799116,3.3898305084745757,2,1,2,1,2,21212,cluster 3,3
Y Wang,2018,13.0,36.111111111111114,57.14285714285714,5.317577548005908,6.779661016949151,3,2,3,1,3,32313,cluster 6,6
QS Tan,2018,6.0,17.142857142857142,71.42857142857143,5.1698670605613,3.3898305084745757,3,1,2,1,3,31213,cluster 5,5
W Jing Zhang,2018,1.0,4.3478260869565215,42.857142857142854,3.397341211225997,1.6949152542372878,2,1,1,1,2,21112,cluster 3,3
YK Ko Aung,2018,9.0,52.941176470588225,50.0,5.704697986577182,0.0,3,1,1,1,3,31113,cluster 5,5
H Lin Oo,2018,10.0,58.82352941176471,75.0,5.704697986577182,6.666666666666668,3,2,3,1,3,32313,cluster 6,6
SKG Krishnan,2018,14.0,77.77777777777777,40.0,4.724409448818896,6.896551724137932,2,2,3,2,3,22323,cluster 3,3
Shi Yu Feng,2018,0.0,0.0,57.14285714285714,2.2156573116691285,6.779661016949151,3,1,3,1,2,31312,cluster 5,5
SR Gurung,2018,23.0,74.19354838709677,100.0,13.537117903930133,9.523809523809524,4,2,3,1,4,42314,cluster 8,8
P Sungnard,2018,24.0,82.75862068965517,50.0,9.034267912772584,8.333333333333332,3,2,3,2,3,32323,cluster 6,6
Tandin Wangchuk,2018,1.0,9.090909090909092,66.66666666666666,4.80349344978166,9.523809523809524,3,1,3,1,3,31313,cluster 5,5
Kumar Subba,2018,2.0,25.0,33.33333333333333,3.4934497816593884,4.761904761904762,2,1,2,1,2,21212,cluster 3,3
Manoj Adhikari,2018,1.0,5.882352941176472,66.66666666666666,7.423580786026203,9.523809523809524,3,1,3,1,3,31313,cluster 5,5
R Limbu,2018,4.0,20.0,33.33333333333333,8.73362445414847,0.0,2,1,1,1,3,21113,cluster 3,3
K Senamontree,2018,1.0,25.0,25.0,1.2461059190031152,4.166666666666666,2,1,2,1,2,21212,cluster 3,3
K Subramanian,2018,3.0,150.0,16.666666666666664,0.4140786749482402,0.0,1,1,1,4,1,11141,cluster 1,1
Shoaib Razzak,2018,0.0,0.0,33.33333333333333,0.8281573498964804,6.25,2,1,3,1,1,21311,cluster 3,3
R Pradhan,2018,2.0,40.0,33.33333333333333,2.1834061135371177,4.761904761904762,2,1,2,1,2,21212,cluster 3,3
D Dawa,2018,1.0,14.285714285714285,33.33333333333333,3.056768558951965,4.761904761904762,2,1,2,1,2,21212,cluster 3,3
YF Zhu,2018,0.0,0.0,14.285714285714285,0.14771048744460855,1.6949152542372878,1,1,1,1,1,11111,cluster 1,1
A Nicholas,2018,42.0,43.75,100.0,18.89763779527559,10.344827586206897,4,3,4,1,4,43414,cluster 8,8
Mohsin Khan,2018,24.0,57.14285714285714,75.0,8.267716535433072,10.344827586206897,3,2,4,1,3,32413,cluster 6,6
J Hansrod,2018,40.0,58.82352941176471,100.0,13.385826771653544,10.344827586206897,4,3,4,1,4,43414,cluster 8,8
Shehzad Patel,2018,46.0,85.18518518518519,100.0,10.62992125984252,13.79310344827586,4,3,4,2,4,43424,cluster 8,8
Sohail Akhtar (2),2018,65.0,86.66666666666669,100.0,14.763779527559054,10.344827586206897,4,3,4,2,4,43424,cluster 8,8
Shahzad Mahmood,2018,13.0,61.904761904761905,100.0,4.133858267716536,10.344827586206897,4,2,4,1,3,42413,cluster 8,8
SC Mucyo,2018,24.0,43.63636363636363,100.0,10.826771653543307,6.896551724137932,4,2,3,1,4,42314,cluster 8,8
Tehseen Hassan,2018,10.0,71.42857142857143,75.0,2.755905511811024,3.4482758620689653,3,2,2,1,2,32212,cluster 6,6
Imran Ismail,2018,103.0,158.46153846153842,100.0,18.571428571428573,13.043478260869565,4,3,4,4,4,43444,cluster 8,8
BA Simango,2018,24.0,48.979591836734684,100.0,14.000000000000002,13.043478260869565,4,2,4,1,4,42414,cluster 8,8
F Damiao Couana,2018,52.0,92.85714285714286,100.0,16.0,13.043478260869565,4,3,4,2,4,43424,cluster 8,8
FA Cossa,2018,97.0,173.21428571428572,100.0,16.0,13.043478260869565,4,3,4,4,4,43444,cluster 8,8
GF Gomes,2018,13.0,59.09090909090909,33.33333333333333,6.285714285714287,4.3478260869565215,2,2,2,1,3,22213,cluster 3,3
A Koul,2018,10.0,50.0,66.66666666666666,5.7142857142857135,8.695652173913043,3,2,3,1,3,32313,cluster 6,6
Kaleem Shah,2018,30.0,83.33333333333333,100.0,10.285714285714283,8.695652173913043,4,2,3,2,4,42324,cluster 8,8
JJ Huo,2018,6.0,120.0,66.66666666666666,1.4285714285714286,0.0,3,1,1,3,2,31132,cluster 5,5
AD Conwana,2018,0.0,0.0,33.33333333333333,0.2857142857142857,4.3478260869565215,2,1,2,1,1,21211,cluster 3,3
SDJJ Dima,2018,19.0,82.6086956521739,100.0,6.571428571428571,4.3478260869565215,4,2,2,2,3,42223,cluster 7,7
J Bulele,2018,1.0,16.666666666666668,66.66666666666666,1.7142857142857144,8.695652173913043,3,1,3,1,2,31312,cluster 5,5
D O'Bey,2018,14.0,41.1764705882353,100.0,9.883720930232558,12.0,4,2,4,1,4,42414,cluster 8,8
R Belgrove,2018,21.0,72.41379310344827,100.0,8.430232558139535,12.0,4,2,4,1,3,42413,cluster 8,8
R Francis,2018,2.0,18.181818181818183,66.66666666666666,3.1976744186046515,8.0,3,1,3,1,2,31312,cluster 5,5
A Yon,2018,87.0,111.53846153846152,100.0,22.67441860465116,12.0,4,3,4,3,4,43434,cluster 8,8
S Crowie,2018,59.0,79.72972972972974,100.0,21.51162790697675,12.0,4,3,4,2,4,43424,cluster 8,8
G Johnson,2018,20.0,64.51612903225806,100.0,9.011627906976743,8.0,4,2,3,1,3,42313,cluster 8,8
D Young (2),2018,16.0,100.0,100.0,4.651162790697675,8.0,4,2,3,2,3,42323,cluster 8,8
D Kansonkho,2018,63.0,81.81818181818181,80.0,13.253012048192772,14.285714285714285,4,3,4,2,4,43424,cluster 8,8
Muhammad Khurram,2018,41.0,82.0,80.0,8.605851979345955,10.714285714285714,4,3,4,2,3,43423,cluster 8,8
G Kansonkho,2018,20.0,58.82352941176471,80.0,5.851979345955249,10.714285714285714,4,2,4,1,3,42413,cluster 8,8
MA Baig,2018,51.0,87.93103448275862,80.0,9.982788296041306,10.714285714285714,4,3,4,2,4,43424,cluster 8,8
GM Ntambalika,2018,56.0,140.0,80.0,6.8846815834767625,7.142857142857142,4,3,3,4,3,43343,cluster 8,8
M Abdulla,2018,45.0,136.36363636363637,80.0,5.679862306368331,7.142857142857142,4,3,3,4,3,43343,cluster 8,8
MIA Patel,2018,52.0,88.13559322033899,80.0,10.154905335628227,10.714285714285714,4,3,4,2,4,43424,cluster 8,8
H Rashid,2018,40.0,65.57377049180327,75.0,12.007874015748033,10.344827586206897,3,3,4,1,4,33414,cluster 6,6
Mohammad Maaz Khan,2018,54.0,142.10526315789474,100.0,6.859205776173287,13.157894736842106,4,3,4,4,3,43443,cluster 8,8
AAA Patel,2018,70.0,82.3529411764706,100.0,15.342960288808662,13.157894736842106,4,3,4,2,4,43424,cluster 8,8
Sarfaraj Patel,2018,84.0,65.625,100.0,23.104693140794225,10.526315789473683,4,3,4,1,4,43414,cluster 8,8
Sameer Patel,2018,76.0,98.7012987012987,100.0,13.898916967509027,10.526315789473683,4,3,4,2,4,43424,cluster 8,8
K Motlanka,2018,134.0,101.51515151515152,100.0,25.0,13.636363636363635,4,4,4,2,4,44424,cluster 8,8
W Tajbhay,2018,33.0,64.70588235294117,60.0,9.659090909090908,9.090909090909092,3,2,3,1,3,32313,cluster 6,6
Sami Sohail,2018,167.0,97.6608187134503,80.0,29.43201376936317,7.142857142857142,4,4,3,2,4,44324,cluster 8,8
HH Patel,2018,32.0,84.21052631578948,60.0,6.540447504302927,10.714285714285714,3,2,4,2,3,32423,cluster 6,6
VE Tembo,2018,2.0,40.0,33.33333333333333,1.4285714285714286,4.3478260869565215,2,1,2,1,2,21212,cluster 3,3
Riaz Suleman,2018,4.0,44.444444444444436,60.0,1.6245487364620936,7.894736842105262,3,1,3,1,2,31312,cluster 5,5
C Tlali,2018,112.0,88.18897637795277,80.0,22.92418772563177,5.263157894736842,4,3,3,2,4,43324,cluster 8,8
M Leporoporo,2018,3.0,42.857142857142854,60.0,1.263537906137184,5.263157894736842,3,1,3,1,2,31312,cluster 5,5
TD Chaoana,2018,4.0,66.66666666666667,80.0,1.083032490974729,5.263157894736842,4,1,3,1,1,41311,cluster 7,7
Ajaz Patel,2018,2.0,13.333333333333336,20.0,2.7075812274368234,0.0,1,1,1,1,2,11112,cluster 1,1
M Magagula,2018,5.0,33.333333333333336,25.0,2.9527559055118107,3.4482758620689653,2,1,2,1,2,21212,cluster 3,3
Imran Patel,2018,7.0,233.33333333333331,25.0,0.5905511811023622,0.0,2,1,1,4,1,21141,cluster 3,3
J Henry,2018,4.0,100.0,66.66666666666666,1.162790697674419,8.0,3,1,3,2,2,31322,cluster 5,5
P Stroud,2018,11.0,84.61538461538461,66.66666666666666,3.7790697674418596,8.0,3,2,3,2,2,32322,cluster 6,6
N Ellick,2018,4.0,33.333333333333336,66.66666666666666,3.4883720930232562,0.0,3,1,1,1,2,31112,cluster 5,5
C George,2018,18.0,94.73684210526315,66.66666666666666,5.5232558139534875,8.0,3,2,3,2,3,32323,cluster 6,6
RH Kanyandula,2018,7.0,87.5,20.0,1.376936316695353,3.571428571428571,1,1,2,2,2,11222,cluster 1,1
F Nkhoma,2018,8.0,80.0,20.0,1.7211703958691909,0.0,1,1,1,2,2,11122,cluster 1,1
C Chete,2018,1.0,33.333333333333336,20.0,0.5163511187607573,0.0,1,1,1,1,1,11111,cluster 1,1
S Seth,2018,13.0,38.23529411764706,40.0,6.137184115523466,2.631578947368421,2,2,2,1,3,22213,cluster 3,3
T Mohapi,2018,4.0,36.36363636363637,40.0,1.985559566787004,5.263157894736842,2,1,3,1,2,21312,cluster 3,3
S Ramataboe,2018,5.0,45.45454545454545,40.0,1.985559566787004,5.263157894736842,2,1,3,1,2,21312,cluster 3,3
C Lenyatsa,2018,3.0,100.0,20.0,0.5415162454873645,0.0,1,1,1,2,1,11121,cluster 1,1
TG Thamae,2018,1.0,33.333333333333336,40.0,0.5415162454873645,2.631578947368421,2,1,2,1,1,21211,cluster 3,3
Jawad Muhammad,2018,2.0,50.0,25.0,0.7874015748031495,3.4482758620689653,2,1,2,1,1,21211,cluster 3,3
L Emilio,2018,3.0,50.0,33.33333333333333,1.7142857142857144,4.3478260869565215,2,1,2,1,2,21212,cluster 3,3
M Mutumbe,2018,2.0,100.0,40.0,0.3731343283582089,0.0,2,1,1,2,1,21121,cluster 3,3
A Langham,2018,18.0,78.26086956521739,33.33333333333333,6.686046511627906,4.0,2,2,2,2,3,22223,cluster 3,3
MK Gohal,2018,37.0,92.5,50.0,5.405405405405406,6.1224489795918355,3,2,3,2,3,32323,cluster 6,6
Raja Shoaib,2018,86.0,93.47826086956522,71.42857142857143,12.724757952973722,6.0,3,3,3,2,4,33324,cluster 6,6
Mudassir Iqbal,2018,33.0,75.0,57.14285714285714,6.085753803596128,8.0,3,2,3,1,3,32313,cluster 6,6
Muhammad Nadeem,2018,163.0,164.64646464646464,71.42857142857143,13.692946058091287,8.0,3,4,3,4,4,34344,cluster 6,6
F Pieters,2018,9.0,64.28571428571429,42.857142857142854,1.9363762102351316,6.0,2,1,3,1,2,21312,cluster 3,3
Altaf Gill,2018,24.0,61.53846153846154,57.14285714285714,5.394190871369295,6.0,3,2,3,1,3,32313,cluster 6,6
Nishat Sakib,2018,33.0,63.46153846153846,28.57142857142857,7.192254495159059,2.0,2,2,2,1,3,22213,cluster 3,3
A Ueda,2018,42.0,105.0,62.5,4.132231404958678,8.0,3,3,3,2,3,33323,cluster 6,6
KC Ramamoorthy,2018,74.0,100.0,100.0,12.111292962356794,11.904761904761903,4,3,4,2,4,43424,cluster 8,8
IK Gamantika,2018,96.0,82.05128205128206,100.0,19.148936170212764,9.523809523809524,4,3,3,2,4,43324,cluster 8,8
Anjar Tadarus,2018,59.0,131.11111111111111,100.0,7.364975450081832,11.904761904761903,4,3,4,4,3,43443,cluster 8,8
Muhaddis Muhaddis,2018,95.0,137.68115942028984,100.0,11.292962356792145,11.904761904761903,4,3,4,4,4,43444,cluster 8,8
Arya Pastika,2018,30.0,52.631578947368425,80.0,9.328968903436989,4.761904761904762,4,2,2,1,3,42213,cluster 7,7
Ahmad Ramdoni,2018,57.0,62.63736263736264,100.0,14.893617021276595,9.523809523809524,4,3,3,1,4,43314,cluster 8,8
Ahmad Mushtaq,2018,29.0,70.73170731707317,80.0,6.7103109656301125,2.380952380952381,4,2,2,1,3,42213,cluster 7,7
GD Arta,2018,32.0,65.3061224489796,60.0,8.019639934533549,4.761904761904762,3,2,2,1,3,32213,cluster 6,6
IDGP Kisawa,2018,2.0,33.333333333333336,60.0,0.9819967266775778,4.761904761904762,3,1,2,1,1,31211,cluster 5,5
RM Koda,2018,4.0,25.0,60.0,2.6186579378068737,4.761904761904762,3,1,2,1,2,31212,cluster 5,5
D Desandri,2018,2.0,28.57142857142857,40.0,1.1456628477905073,4.761904761904762,2,1,2,1,2,21212,cluster 3,3
M Singh,2018,9.0,45.0,50.0,2.702702702702702,6.1224489795918355,3,1,3,1,2,31312,cluster 5,5
Muzammil Shahzad,2018,8.0,66.66666666666667,50.0,1.6216216216216215,4.081632653061225,3,1,2,1,2,31212,cluster 5,5
Vimal Kumar,2018,30.0,120.0,66.66666666666666,3.3783783783783785,6.1224489795918355,3,2,3,3,2,32332,cluster 6,6
Surinder Singh,2018,7.0,140.0,33.33333333333333,0.6756756756756757,2.0408163265306123,2,1,2,4,1,21241,cluster 3,3
KD Kesuma,2018,1.0,20.0,40.0,0.8183306055646482,2.380952380952381,2,1,2,1,1,21211,cluster 3,3
MM Siddique,2018,16.0,100.0,12.5,1.6528925619834711,0.0,1,2,1,2,2,12122,cluster 1,1
K Wakita,2018,42.0,102.43902439024392,37.5,4.235537190082645,4.0,2,3,2,2,3,23223,cluster 3,3
F Banunaek,2018,15.0,46.875,40.0,5.2373158756137475,2.380952380952381,2,2,2,1,3,22213,cluster 3,3
R Matsumura,2018,9.0,64.28571428571429,12.5,1.4462809917355373,2.0,1,1,2,1,2,11212,cluster 1,1
K Takahashi,2018,4.0,57.14285714285714,12.5,0.7231404958677686,0.0,1,1,1,1,1,11111,cluster 1,1
DJ Hawoe,2018,0.0,0.0,20.0,0.3273322422258593,2.380952380952381,1,1,2,1,1,11211,cluster 1,1
Imran Khalid,2016,38.0,88.3720930232558,36.36363636363637,3.3938437253354383,5.0,2,3,2,2,2,23222,cluster 3,3
Imran Khalid,2017,1.0,100.0,11.111111111111109,0.10090817356205853,0.0,1,1,1,2,1,11121,cluster 1,1
Shahid Yousuf,2016,99.0,99.0,66.66666666666666,9.45179584120983,7.84313725490196,3,3,3,2,3,33323,cluster 6,6
Ashar Zaidi,2016,371.0,152.67489711934155,52.0,8.282208588957053,6.164383561643835,3,4,3,4,3,34343,cluster 6,6
Ashar Zaidi,2014,35.0,94.5945945945946,23.07692307692308,2.4568393094289513,2.127659574468085,2,2,2,2,2,22222,cluster 3,3
Ashar Zaidi,2017,140.0,110.23622047244095,100.0,9.26331145149526,12.345679012345679,4,4,4,3,3,44433,cluster 8,8
Ashar Zaidi,2018,95.0,155.73770491803282,38.46153846153847,4.015799868334431,3.2258064516129035,2,3,2,4,3,23243,cluster 3,3
Rumman Raees,2016,6.0,54.54545454545455,18.181818181818183,0.8681925808997633,1.6666666666666667,1,1,1,1,1,11111,cluster 1,1
Rumman Raees,2017,0.0,0.0,11.111111111111109,0.4036326942482341,1.6949152542372878,1,1,1,1,1,11111,cluster 1,1
Rumman Raees,2018,11.0,110.0,8.333333333333332,0.7342143906020557,0.0,1,2,1,3,1,12131,cluster 1,1
Rumman Raees,2019,2.0,28.57142857142857,16.666666666666664,0.4891684136967156,1.1904761904761905,1,1,1,1,1,11111,cluster 1,1
Azhar Ali,2016,183.0,103.38983050847456,87.5,17.82477341389728,17.073170731707318,4,4,4,2,4,44424,cluster 8,8
Zohaib Khan,2016,18.0,138.46153846153842,50.0,1.3091641490433032,2.4390243902439024,3,2,2,4,2,32242,cluster 6,6
Naved Yasin,2016,27.0,77.14285714285714,37.5,3.5246727089627394,4.878048780487805,2,2,2,2,2,22222,cluster 3,3
Zafar Gohar,2016,1.0,25.0,25.0,0.4028197381671702,2.4390243902439024,2,1,2,1,1,21211,cluster 3,3
Zafar Gohar,2018,3.0,42.857142857142854,8.333333333333332,0.5139500734214391,1.4705882352941175,1,1,1,1,1,11111,cluster 1,1
Zafar Gohar,2019,11.0,91.66666666666669,16.666666666666664,0.8385744234800839,1.1904761904761905,1,2,1,2,1,12121,cluster 1,1
Zafar Gohar,2020,13.0,130.0,11.111111111111109,0.9813542688910696,0.0,1,2,1,4,1,12141,cluster 1,1
Zafar Gohar,2021,3.0,75.0,25.0,0.8869179600886918,0.0,2,1,1,1,1,21111,cluster 3,3
Akbar-ur-Rehman,2016,15.0,71.42857142857143,30.0,1.8617021276595744,4.6875,2,2,2,1,2,22212,cluster 3,3
Saifullah Bangash,2016,0.0,0.0,12.5,0.1034126163391934,1.851851851851852,1,1,1,1,1,11111,cluster 1,1
Kamran Ghulam,2016,9.0,75.0,9.090909090909092,0.9471191791633782,1.6666666666666667,1,1,1,1,1,11111,cluster 1,1
J Allenby,2016,366.0,111.24620060790274,68.18181818181817,13.019390581717452,9.859154929577462,3,4,4,3,4,34434,cluster 6,6
J Allenby,2014,548.0,134.97536945812806,100.0,26.210458360232412,17.391304347826086,4,4,4,4,4,44444,cluster 8,8
J Allenby,2015,216.0,133.33333333333334,90.9090909090909,12.089552238805972,13.846153846153848,4,4,4,4,4,44444,cluster 8,8
J Allenby,2017,156.0,103.3112582781457,84.61538461538461,10.100334448160538,12.087912087912088,4,4,4,2,4,44424,cluster 8,8
Bismillah Khan,2016,55.0,148.64864864864862,30.0,3.2801418439716317,4.6875,2,3,2,4,2,23242,cluster 3,3
Mohammad Asghar,2016,1.0,33.333333333333336,22.222222222222218,0.2835538752362949,1.96078431372549,2,1,1,1,1,21111,cluster 3,3
Mohammad Asghar,2018,0.0,0.0,7.6923076923076925,0.1959503592423253,0.0,1,1,1,1,1,11111,cluster 1,1
Hassan Khan,2017,26.0,96.29629629629628,44.444444444444436,2.528089887640449,5.084745762711865,2,2,3,2,2,22322,cluster 3,3
Hassan Khan,2018,42.0,140.0,54.54545454545454,2.3603461841070024,2.8571428571428568,3,3,2,4,2,33242,cluster 6,6
Hassan Khan,2019,13.0,92.85714285714286,20.0,1.1955593509820666,1.4925373134328357,1,2,1,2,2,12122,cluster 1,1
Mohammad Irfan (4),2017,4.0,66.66666666666667,50.0,0.6674082313681869,1.6949152542372878,3,1,1,1,1,31111,cluster 5,5
Mohammad Irfan (4),2018,17.0,94.44444444444444,36.36363636363637,1.3803680981595092,3.333333333333333,2,2,2,2,2,22222,cluster 3,3
Amad Butt,2017,25.0,96.15384615384615,33.33333333333333,2.623612512613521,3.3898305084745757,2,2,2,2,2,22222,cluster 3,3
Amad Butt,2018,13.0,92.85714285714286,8.333333333333332,1.027900146842878,0.0,1,2,1,2,1,12121,cluster 1,1
Amad Butt,2019,0.0,0.0,8.333333333333332,0.06988120195667365,1.1904761904761905,1,1,1,1,1,11111,cluster 1,1
Amad Butt,2020,22.0,115.7894736842105,44.444444444444436,1.8645731108930328,7.6923076923076925,2,2,3,3,2,22332,cluster 3,3
Amad Butt,2021,50.0,250.0,40.0,3.322259136212625,0.0,2,3,1,4,2,23142,cluster 3,3
Ghulam Mudassar,2017,1.0,100.0,12.5,0.11123470522803114,0.0,1,1,1,2,1,11121,cluster 1,1
SM Ervine,2017,89.0,91.75257731958763,37.5,3.4879539733908658,4.545454545454546,2,3,2,2,2,23222,cluster 3,3
SM Ervine,2014,262.0,123.58490566037734,87.5,11.434735706580364,11.650485436893206,4,4,4,3,4,44434,cluster 8,8
SM Ervine,2015,200.0,163.93442622950818,62.5,6.234031681144608,7.446808510638298,3,4,3,4,3,34343,cluster 6,6
SM Ervine,2016,127.0,113.39285714285714,91.66666666666666,8.005718370264475,11.0,4,4,4,3,3,44433,cluster 8,8
Sohail Akhtar,2018,122.0,119.6078431372549,80.0,8.578637510513037,5.194805194805196,4,3,3,3,3,43333,cluster 8,8
Sohail Akhtar,2019,241.0,133.88888888888889,90.0,15.37147736976943,11.940298507462686,4,4,4,4,4,44444,cluster 8,8
Sohail Akhtar,2020,262.0,117.48878923766816,92.30769230769229,15.139171758316364,11.764705882352938,4,4,4,3,4,44434,cluster 8,8
Sohail Akhtar,2021,42.0,79.24528301886792,75.0,11.349036402569597,17.647058823529417,3,3,4,2,4,33424,cluster 6,6
Gulraiz Sadaf,2018,110.0,89.4308943089431,50.0,10.344827586206897,3.8961038961038965,3,3,2,2,4,33224,cluster 6,6
Ibtisam Sheikh,2018,2.0,33.333333333333336,7.6923076923076925,0.3919007184846506,0.0,1,1,1,1,1,11111,cluster 1,1
Umaid Asif,2018,39.0,134.48275862068965,30.76923076923077,1.894186806009144,4.819277108433735,2,3,2,4,2,23242,cluster 3,3
Umaid Asif,2019,0.0,0.0,7.6923076923076925,0.06493506493506493,1.3157894736842104,1,1,1,1,1,11111,cluster 1,1
Umaid Asif,2020,42.0,182.6086956521739,27.27272727272727,1.780185758513932,3.278688524590164,2,3,2,4,2,23242,cluster 3,3
